"year","month","day","dotw","sido","signgu","quantity","quantity_rt","cnt","cnt_rt"
2020,12,27,"sun","경기도","과천시",313850,3.49,234,3.56
2020,12,27,"sun","경기도","구리시",15256650,1.89,8481,3.75
2020,12,27,"sun","경기도","남양주시",37263700,4.31,18588,4.15
2020,12,27,"sun","경기도","오산시",37401040,4.37,18503,4.14
2020,12,27,"sun","경기도","시흥시",24250900,4.24,12632,4.2
2020,12,27,"sun","경기도","군포시",8273450,3.93,4588,3.73
2020,12,27,"sun","경기도","의왕시",11684500,1.66,6743,3.82
2020,12,27,"sun","경기도","하남시",25940000,3.51,379,2.72
2020,12,27,"sun","경기도","용인시",145394050,4.03,77221,3.85
2020,12,27,"sun","경기도","파주시",32510950,3.97,16330,3.66
2020,12,27,"sun","경기도","이천시",20117200,4.23,8696,4.06
2020,12,27,"sun","경기도","화성시",140169557,4.51,66796,4.33
2020,12,27,"sun","경기도","양주시",24877950,4.08,13283,3.89
2020,12,27,"sun","경기도","포천시",8380000,4.25,4216,3.88
2020,12,27,"sun","경기도","여주시",6489350,4.3,2682,4
2020,12,28,"mon","경기도","수원시장안구",25804900,3.18,14571,3.21
2020,12,28,"mon","경기도","수원시권선구",37774850,3.16,21124,3.18
2020,12,28,"mon","경기도","수원시팔달구",13157700,3.51,7760,3.54
2020,12,28,"mon","경기도","수원시영통구",54528050,3.46,30282,3.51
2020,12,28,"mon","경기도","성남시중원구",300100,3.55,206,3.69
2020,12,28,"mon","경기도","성남시분당구",600200,3.97,348,3.67
2020,12,28,"mon","경기도","의정부시",9770900,3.29,5546,3.35
2020,12,28,"mon","경기도","안양시",7082800,2.82,4091,2.89
2020,12,28,"mon","경기도","부천시",24237750,3.44,13228,3.42
2020,12,28,"mon","경기도","평택시",10062050,3.39,5096,3.37
2020,12,28,"mon","경기도","동두천시",7442550,3.43,4186,3.48
2020,12,28,"mon","경기도","고양시",2004100,4.13,1246,3.96
2020,12,28,"mon","경기도","과천시",295000,3.28,203,3.09
2020,12,28,"mon","경기도","구리시",41169100,5.09,7773,3.43
2020,12,28,"mon","경기도","남양주시",27621850,3.2,14389,3.21
2020,12,28,"mon","경기도","오산시",27387390,3.2,14204,3.18
2020,12,28,"mon","경기도","시흥시",18614900,3.25,9723,3.24
2020,12,28,"mon","경기도","군포시",7892250,3.75,4541,3.69
2020,12,28,"mon","경기도","의왕시",39585400,5.63,6056,3.43
2020,12,28,"mon","경기도","하남시",36410000,4.93,584,4.19
2020,12,28,"mon","경기도","용인시",122953700,3.41,67366,3.36
2020,12,28,"mon","경기도","파주시",28082350,3.43,15196,3.4
2020,12,28,"mon","경기도","이천시",16846250,3.54,7316,3.41
2020,12,28,"mon","경기도","화성시",103520891,3.33,51112,3.32
2020,12,28,"mon","경기도","양주시",20851600,3.42,11574,3.39
2020,12,28,"mon","경기도","포천시",6807500,3.45,3580,3.3
2020,12,28,"mon","경기도","여주시",5158100,3.42,2266,3.38
2020,12,29,"tue","경기도","수원시장안구",23371450,2.88,13445,2.96
2020,12,29,"tue","경기도","수원시권선구",35577150,2.97,20402,3.07
2020,12,29,"tue","경기도","수원시팔달구",11371150,3.04,6774,3.09
2020,12,29,"tue","경기도","수원시영통구",44319600,2.81,26208,3.04
2020,12,29,"tue","경기도","성남시중원구",204050,2.41,160,2.87
2020,12,29,"tue","경기도","성남시분당구",461200,3.05,324,3.41
2020,12,29,"tue","경기도","의정부시",8773850,2.96,5115,3.09
2020,12,29,"tue","경기도","안양시",6758300,2.69,3979,2.81
2020,12,29,"tue","경기도","부천시",20671950,2.94,11993,3.1
2020,12,29,"tue","경기도","평택시",8547600,2.88,4527,2.99
2020,12,29,"tue","경기도","동두천시",6501400,2.99,3752,3.12
2020,12,29,"tue","경기도","고양시",1569250,3.24,1048,3.33
2020,12,29,"tue","경기도","과천시",261600,2.91,192,2.92
2020,12,29,"tue","경기도","구리시",28467150,3.52,6876,3.04
2020,12,29,"tue","경기도","남양주시",24882900,2.88,13395,2.99
2020,12,29,"tue","경기도","오산시",25008780,2.92,13420,3
2020,12,29,"tue","경기도","시흥시",16127350,2.82,8880,2.95
2020,12,29,"tue","경기도","군포시",6033550,2.87,3647,2.96
2020,12,29,"tue","경기도","의왕시",22207100,3.16,5600,3.17
2020,12,29,"tue","경기도","하남시",34511500,4.68,560,4.01
2020,12,29,"tue","경기도","용인시",109514300,3.03,62502,3.12
2020,12,29,"tue","경기도","파주시",26468100,3.23,14770,3.31
2020,12,29,"tue","경기도","이천시",14063750,2.95,6454,3.01
2020,12,29,"tue","경기도","화성시",88036868,2.83,44970,2.92
2020,12,29,"tue","경기도","양주시",18174050,2.98,10515,3.08
2020,12,29,"tue","경기도","포천시",5909850,3,3390,3.12
2020,12,29,"tue","경기도","여주시",4477000,2.97,2015,3
2020,12,30,"wed","경기도","수원시장안구",21400250,2.64,12759,2.81
2020,12,30,"wed","경기도","수원시권선구",32276850,2.7,18837,2.84
2020,12,30,"wed","경기도","수원시팔달구",10612850,2.83,6528,2.97
2020,12,30,"wed","경기도","수원시영통구",52879000,3.35,24634,2.86
2020,12,30,"wed","경기도","성남시중원구",216650,2.56,148,2.65
2020,12,30,"wed","경기도","성남시분당구",342900,2.27,231,2.43
2020,12,30,"wed","경기도","의정부시",7984150,2.69,4655,2.81
2020,12,30,"wed","경기도","안양시",6629550,2.64,4021,2.84
2020,12,30,"wed","경기도","부천시",18078800,2.57,10495,2.71
2020,12,30,"wed","경기도","평택시",8086700,2.73,4281,2.83
2020,12,30,"wed","경기도","동두천시",5487650,2.53,3271,2.72
2020,12,30,"wed","경기도","고양시",1245200,2.57,825,2.62
2020,12,30,"wed","경기도","과천시",252550,2.81,199,3.03
2020,12,30,"wed","경기도","구리시",25716350,3.18,6456,2.85
2020,12,30,"wed","경기도","남양주시",23612000,2.73,12737,2.84
2020,12,30,"wed","경기도","오산시",23139070,2.7,12657,2.83
2020,12,30,"wed","경기도","시흥시",15962500,2.79,8730,2.9
2020,12,30,"wed","경기도","군포시",5408450,2.57,3480,2.83
2020,12,30,"wed","경기도","의왕시",20282400,2.89,4753,2.69
2020,12,30,"wed","경기도","하남시",16989000,2.3,413,2.96
2020,12,30,"wed","경기도","용인시",97435250,2.7,57136,2.85
2020,12,30,"wed","경기도","파주시",21087100,2.58,12002,2.69
2020,12,30,"wed","경기도","이천시",12443250,2.61,5930,2.77
2020,12,30,"wed","경기도","화성시",77800335,2.5,40572,2.63
2020,12,30,"wed","경기도","양주시",15701400,2.57,9269,2.71
2020,12,30,"wed","경기도","포천시",4974850,2.52,2918,2.69
2020,12,30,"wed","경기도","여주시",3876600,2.57,1804,2.69
2020,12,31,"thu","경기도","수원시장안구",26416250,3.26,15411,3.39
2020,12,31,"thu","경기도","수원시권선구",36539700,3.05,20985,3.16
2020,12,31,"thu","경기도","수원시팔달구",11231350,3,6924,3.16
2020,12,31,"thu","경기도","수원시영통구",46836800,2.97,27789,3.22
2020,12,31,"thu","경기도","성남시중원구",281800,3.33,186,3.33
2020,12,31,"thu","경기도","성남시분당구",438800,2.9,301,3.17
2020,12,31,"thu","경기도","의정부시",9372550,3.16,5489,3.31
2020,12,31,"thu","경기도","안양시",7179900,2.86,4173,2.95
2020,12,31,"thu","경기도","부천시",21631550,3.07,12399,3.2
2020,12,31,"thu","경기도","평택시",9257800,3.12,4961,3.28
2020,12,31,"thu","경기도","동두천시",6621950,3.05,3881,3.22
2020,12,31,"thu","경기도","고양시",1667200,3.44,1099,3.49
2020,12,31,"thu","경기도","과천시",290550,3.23,232,3.53
2020,12,31,"thu","경기도","구리시",20825750,2.58,7163,3.16
2020,12,31,"thu","경기도","남양주시",26606650,3.08,14318,3.2
2020,12,31,"thu","경기도","오산시",25851410,3.02,14188,3.17
2020,12,31,"thu","경기도","시흥시",17666350,3.09,9742,3.24
2020,12,31,"thu","경기도","군포시",5908350,2.81,3774,3.07
2020,12,31,"thu","경기도","의왕시",17231000,2.45,5471,3.1
2020,12,31,"thu","경기도","하남시",9158500,1.24,366,2.62
2020,12,31,"thu","경기도","용인시",115472850,3.2,66770,3.33
2020,12,31,"thu","경기도","파주시",25024700,3.06,14356,3.21
2020,12,31,"thu","경기도","이천시",14549550,3.06,6779,3.16
2020,12,31,"thu","경기도","화성시",95966483,3.09,49504,3.21
2020,12,31,"thu","경기도","양주시",19037650,3.12,11066,3.24
2020,12,31,"thu","경기도","포천시",5670900,2.88,3291,3.03
2020,12,31,"thu","경기도","여주시",4764450,3.16,2219,3.31
2021,1,1,"fri","경기도","수원시장안구",23063000,3.25,12732,3.14
2021,1,1,"fri","경기도","수원시권선구",36332050,3.41,19617,3.27
2021,1,1,"fri","경기도","수원시팔달구",11160100,3.36,6506,3.28
2021,1,1,"fri","경기도","수원시영통구",44787200,3.15,25281,3.2
2021,1,1,"fri","경기도","성남시중원구",331400,3.5,200,3.25
2021,1,1,"fri","경기도","성남시분당구",403850,3.09,279,3.31
2021,1,1,"fri","경기도","의정부시",10546150,3.73,5698,3.57
2021,1,1,"fri","경기도","안양시",7606450,3.26,4215,3.15
2021,1,1,"fri","경기도","부천시",22610750,3.25,12344,3.18
2021,1,1,"fri","경기도","평택시",9559550,3.33,4860,3.29
2021,1,1,"fri","경기도","동두천시",6750350,3.42,3683,3.38
2021,1,1,"fri","경기도","고양시",1583900,3.15,937,2.88
2021,1,1,"fri","경기도","과천시",315300,3.63,211,3.43
2021,1,1,"fri","경기도","구리시",16576050,2.32,6990,3.11
2021,1,1,"fri","경기도","남양주시",26031350,3.27,13285,3.19
2021,1,1,"fri","경기도","오산시",26299350,3.4,13329,3.25
2021,1,1,"fri","경기도","시흥시",19451650,3.44,10001,3.3
2021,1,1,"fri","경기도","군포시",6065200,3.31,3566,3.25
2021,1,1,"fri","경기도","의왕시",24751250,4.1,5828,3.58
2021,1,1,"fri","경기도","하남시",23668000,2.47,507,2.86
2021,1,1,"fri","경기도","용인시",106292200,3.22,58441,3.16
2021,1,1,"fri","경기도","파주시",25119900,3.34,13349,3.24
2021,1,1,"fri","경기도","이천시",15692950,3.51,6876,3.4
2021,1,1,"fri","경기도","화성시",99078726,3.49,48448,3.39
2021,1,1,"fri","경기도","양주시",19770400,3.46,10719,3.34
2021,1,1,"fri","경기도","포천시",6417050,3.44,3446,3.36
2021,1,1,"fri","경기도","여주시",5175750,3.59,2209,3.41
2021,1,2,"sat","경기도","수원시장안구",24499300,3.45,13411,3.31
2021,1,2,"sat","경기도","수원시권선구",38644000,3.63,20530,3.42
2021,1,2,"sat","경기도","수원시팔달구",11980050,3.61,6817,3.44
2021,1,2,"sat","경기도","수원시영통구",48815350,3.44,26843,3.4
2021,1,2,"sat","경기도","성남시중원구",361950,3.82,230,3.74
2021,1,2,"sat","경기도","성남시분당구",456500,3.5,302,3.59
2021,1,2,"sat","경기도","의정부시",10058300,3.56,5445,3.42
2021,1,2,"sat","경기도","안양시",8547500,3.67,4680,3.5
2021,1,2,"sat","경기도","부천시",24132800,3.47,12905,3.32
2021,1,2,"sat","경기도","평택시",10528150,3.67,5098,3.45
2021,1,2,"sat","경기도","동두천시",7658000,3.88,4006,3.68
2021,1,2,"sat","경기도","고양시",1565600,3.12,967,2.98
2021,1,2,"sat","경기도","과천시",266800,3.07,201,3.27
2021,1,2,"sat","경기도","구리시",33674050,4.72,7477,3.32
2021,1,2,"sat","경기도","남양주시",28355450,3.57,14047,3.38
2021,1,2,"sat","경기도","오산시",28500570,3.68,14250,3.48
2021,1,2,"sat","경기도","시흥시",19874200,3.51,10145,3.35
2021,1,2,"sat","경기도","군포시",6588800,3.59,3780,3.44
2021,1,2,"sat","경기도","의왕시",18658700,3.09,5569,3.42
2021,1,2,"sat","경기도","하남시",19918500,2.08,414,2.33
2021,1,2,"sat","경기도","용인시",116004700,3.51,62608,3.38
2021,1,2,"sat","경기도","파주시",27276250,3.63,14349,3.48
2021,1,2,"sat","경기도","이천시",16138000,3.61,6867,3.4
2021,1,2,"sat","경기도","화성시",99227534,3.49,48186,3.37
2021,1,2,"sat","경기도","양주시",21244000,3.71,11420,3.56
2021,1,2,"sat","경기도","포천시",7382350,3.95,3843,3.75
2021,1,2,"sat","경기도","여주시",5137450,3.57,2246,3.47
2021,1,3,"sun","경기도","수원시장안구",31761350,4.47,16786,4.15
2021,1,3,"sun","경기도","수원시권선구",48233950,4.53,25333,4.22
2021,1,3,"sun","경기도","수원시팔달구",13638950,4.11,7603,3.84
2021,1,3,"sun","경기도","수원시영통구",57354100,4.04,31253,3.96
2021,1,3,"sun","경기도","성남시중원구",378000,3.99,198,3.22
2021,1,3,"sun","경기도","성남시분당구",466650,3.57,293,3.48
2021,1,3,"sun","경기도","의정부시",12608700,4.46,6670,4.18
2021,1,3,"sun","경기도","안양시",11720500,5.03,6461,4.83
2021,1,3,"sun","경기도","부천시",28871400,4.15,15377,3.96
2021,1,3,"sun","경기도","평택시",11902950,4.15,5752,3.89
2021,1,3,"sun","경기도","동두천시",8264450,4.18,4245,3.9
2021,1,3,"sun","경기도","고양시",1644250,3.27,1007,3.1
2021,1,3,"sun","경기도","과천시",304100,3.5,218,3.55
2021,1,3,"sun","경기도","구리시",15130450,2.12,8402,3.73
2021,1,3,"sun","경기도","남양주시",36106100,4.54,17933,4.31
2021,1,3,"sun","경기도","오산시",35439050,4.58,17512,4.27
2021,1,3,"sun","경기도","시흥시",24044100,4.25,12397,4.09
2021,1,3,"sun","경기도","군포시",7389950,4.03,4139,3.77
2021,1,3,"sun","경기도","의왕시",11082800,1.84,6302,3.87
2021,1,3,"sun","경기도","하남시",21404500,2.24,388,2.19
2021,1,3,"sun","경기도","용인시",138596350,4.2,74296,4.02
2021,1,3,"sun","경기도","파주시",29643200,3.94,15191,3.69
2021,1,3,"sun","경기도","이천시",19768500,4.42,8436,4.17
2021,1,3,"sun","경기도","화성시",133824004,4.71,64121,4.49
2021,1,3,"sun","경기도","양주시",24487550,4.28,12670,3.95
2021,1,3,"sun","경기도","포천시",7770100,4.16,4036,3.93
2021,1,3,"sun","경기도","여주시",5838550,4.05,2553,3.94
2021,1,4,"mon","경기도","수원시장안구",23713900,3.34,13195,3.26
2021,1,4,"mon","경기도","수원시권선구",34980050,3.29,19399,3.24
2021,1,4,"mon","경기도","수원시팔달구",12070650,3.64,7089,3.58
2021,1,4,"mon","경기도","수원시영통구",49303150,3.47,27920,3.54
2021,1,4,"mon","경기도","성남시중원구",277850,2.93,196,3.19
2021,1,4,"mon","경기도","성남시분당구",496100,3.8,315,3.74
2021,1,4,"mon","경기도","의정부시",9369300,3.32,5236,3.28
2021,1,4,"mon","경기도","안양시",6564450,2.82,3746,2.8
2021,1,4,"mon","경기도","부천시",22967200,3.3,12679,3.26
2021,1,4,"mon","경기도","평택시",9617000,3.35,4834,3.27
2021,1,4,"mon","경기도","동두천시",6973450,3.53,3756,3.45
2021,1,4,"mon","경기도","고양시",1531050,3.05,956,2.94
2021,1,4,"mon","경기도","과천시",300450,3.46,190,3.09
2021,1,4,"mon","경기도","구리시",34602250,4.85,7632,3.39
2021,1,4,"mon","경기도","남양주시",25699650,3.23,13320,3.2
2021,1,4,"mon","경기도","오산시",25114060,3.25,13192,3.22
2021,1,4,"mon","경기도","시흥시",18053150,3.19,9402,3.1
2021,1,4,"mon","경기도","군포시",6746400,3.68,3926,3.58
2021,1,4,"mon","경기도","의왕시",36833250,6.11,5795,3.56
2021,1,4,"mon","경기도","하남시",32367500,3.38,605,3.41
2021,1,4,"mon","경기도","용인시",112890350,3.42,62258,3.37
2021,1,4,"mon","경기도","파주시",25872850,3.44,13923,3.38
2021,1,4,"mon","경기도","이천시",14863750,3.32,6641,3.28
2021,1,4,"mon","경기도","화성시",95751543,3.37,47369,3.32
2021,1,4,"mon","경기도","양주시",19008350,3.32,10684,3.33
2021,1,4,"mon","경기도","포천시",6110450,3.27,3383,3.3
2021,1,4,"mon","경기도","여주시",4649600,3.23,2075,3.2
2021,1,5,"tue","경기도","수원시장안구",21057700,2.97,12523,3.09
2021,1,5,"tue","경기도","수원시권선구",32845750,3.09,19062,3.18
2021,1,5,"tue","경기도","수원시팔달구",10204950,3.08,6289,3.18
2021,1,5,"tue","경기도","수원시영통구",41358800,2.91,24668,3.12
2021,1,5,"tue","경기도","성남시중원구",327450,3.46,202,3.29
2021,1,5,"tue","경기도","성남시분당구",496350,3.8,308,3.66
2021,1,5,"tue","경기도","의정부시",8340650,2.95,4956,3.11
2021,1,5,"tue","경기도","안양시",6328200,2.72,3819,2.85
2021,1,5,"tue","경기도","부천시",20451450,2.94,11758,3.02
2021,1,5,"tue","경기도","평택시",8156200,2.84,4376,2.96
2021,1,5,"tue","경기도","동두천시",6109450,3.09,3522,3.24
2021,1,5,"tue","경기도","고양시",1309800,2.61,877,2.7
2021,1,5,"tue","경기도","과천시",260700,3,189,3.08
2021,1,5,"tue","경기도","구리시",26880450,3.77,6990,3.11
2021,1,5,"tue","경기도","남양주시",23271650,2.93,12577,3.02
2021,1,5,"tue","경기도","오산시",23521540,3.04,12864,3.14
2021,1,5,"tue","경기도","시흥시",16114950,2.85,8937,2.95
2021,1,5,"tue","경기도","군포시",5529500,3.01,3446,3.14
2021,1,5,"tue","경기도","의왕시",16099250,2.67,5179,3.18
2021,1,5,"tue","경기도","하남시",32830500,3.43,585,3.29
2021,1,5,"tue","경기도","용인시",103975500,3.15,59537,3.22
2021,1,5,"tue","경기도","파주시",24532650,3.26,13786,3.35
2021,1,5,"tue","경기도","이천시",12835400,2.87,6122,3.03
2021,1,5,"tue","경기도","화성시",83630552,2.94,43262,3.03
2021,1,5,"tue","경기도","양주시",16512750,2.89,9720,3.03
2021,1,5,"tue","경기도","포천시",5356600,2.87,3105,3.03
2021,1,5,"tue","경기도","여주시",4178850,2.9,1950,3.01
2021,1,6,"wed","경기도","수원시장안구",22117000,3.12,13275,3.28
2021,1,6,"wed","경기도","수원시권선구",31997150,3.01,18933,3.16
2021,1,6,"wed","경기도","수원시팔달구",10901150,3.29,6627,3.35
2021,1,6,"wed","경기도","수원시영통구",51151350,3.6,25775,3.26
2021,1,6,"wed","경기도","성남시중원구",280950,2.96,191,3.11
2021,1,6,"wed","경기도","성남시분당구",387250,2.97,266,3.16
2021,1,6,"wed","경기도","의정부시",8253400,2.92,4747,2.98
2021,1,6,"wed","경기도","안양시",7266250,3.12,4281,3.2
2021,1,6,"wed","경기도","부천시",19620200,2.82,11575,2.98
2021,1,6,"wed","경기도","평택시",8840800,3.08,4704,3.18
2021,1,6,"wed","경기도","동두천시",6176000,3.13,3465,3.18
2021,1,6,"wed","경기도","고양시",1350050,2.69,861,2.65
2021,1,6,"wed","경기도","과천시",235150,2.71,197,3.21
2021,1,6,"wed","경기도","구리시",22861550,3.2,7443,3.31
2021,1,6,"wed","경기도","남양주시",24773150,3.12,13522,3.25
2021,1,6,"wed","경기도","오산시",24531250,3.17,13195,3.22
2021,1,6,"wed","경기도","시흥시",16934750,2.99,9514,3.14
2021,1,6,"wed","경기도","군포시",5949200,3.24,3673,3.35
2021,1,6,"wed","경기도","의왕시",18152850,3.01,4881,3
2021,1,6,"wed","경기도","하남시",17434000,1.82,467,2.63
2021,1,6,"wed","경기도","용인시",99261450,3.01,58705,3.17
2021,1,6,"wed","경기도","파주시",21920550,2.92,12630,3.07
2021,1,6,"wed","경기도","이천시",13688200,3.06,6359,3.15
2021,1,6,"wed","경기도","화성시",82610539,2.91,43174,3.02
2021,1,6,"wed","경기도","양주시",17038750,2.98,9947,3.1
2021,1,6,"wed","경기도","포천시",5250300,2.81,3036,2.96
2021,1,6,"wed","경기도","여주시",4410650,3.06,2059,3.18
2021,1,7,"thu","경기도","수원시장안구",18073350,2.55,10925,2.7
2021,1,7,"thu","경기도","수원시권선구",24200750,2.27,14429,2.41
2021,1,7,"thu","경기도","수원시팔달구",7134600,2.15,4548,2.3
2021,1,7,"thu","경기도","수원시영통구",32447000,2.28,19767,2.5
2021,1,7,"thu","경기도","성남시중원구",183350,1.93,134,2.18
2021,1,7,"thu","경기도","성남시분당구",258200,1.98,184,2.19
2021,1,7,"thu","경기도","의정부시",7489750,2.65,4389,2.75
2021,1,7,"thu","경기도","안양시",5080250,2.18,3012,2.25
2021,1,7,"thu","경기도","부천시",16113150,2.32,9478,2.44
2021,1,7,"thu","경기도","평택시",6952300,2.42,3760,2.54
2021,1,7,"thu","경기도","동두천시",4943800,2.5,2896,2.66
2021,1,7,"thu","경기도","고양시",1172350,2.33,757,2.33
2021,1,7,"thu","경기도","과천시",228350,2.63,165,2.69
2021,1,7,"thu","경기도","구리시",15127850,2.12,5668,2.52
2021,1,7,"thu","경기도","남양주시",20153100,2.53,10942,2.63
2021,1,7,"thu","경기도","오산시",16678250,2.16,9468,2.31
2021,1,7,"thu","경기도","시흥시",14102650,2.49,7849,2.59
2021,1,7,"thu","경기도","군포시",3981650,2.17,2619,2.39
2021,1,7,"thu","경기도","의왕시",10317750,1.71,4015,2.47
2021,1,7,"thu","경기도","하남시",16801000,1.75,474,2.67
2021,1,7,"thu","경기도","용인시",78460900,2.38,46892,2.54
2021,1,7,"thu","경기도","파주시",18833200,2.51,11059,2.68
2021,1,7,"thu","경기도","이천시",10159950,2.27,4941,2.44
2021,1,7,"thu","경기도","화성시",69124149,2.43,36599,2.56
2021,1,7,"thu","경기도","양주시",14457250,2.53,8435,2.63
2021,1,7,"thu","경기도","포천시",4445900,2.38,2620,2.55
2021,1,7,"thu","경기도","여주시",3305900,2.29,1575,2.43
2021,1,8,"fri","경기도","수원시장안구",16888050,2.38,10158,2.51
2021,1,8,"fri","경기도","수원시권선구",26828050,2.52,15434,2.57
2021,1,8,"fri","경기도","수원시팔달구",8151950,2.46,5116,2.58
2021,1,8,"fri","경기도","수원시영통구",38996450,2.75,20003,2.53
2021,1,8,"fri","경기도","성남시중원구",239400,2.53,156,2.54
2021,1,8,"fri","경기도","성남시분당구",306800,2.35,195,2.32
2021,1,8,"fri","경기도","의정부시",7475000,2.65,4203,2.64
2021,1,8,"fri","경기도","안양시",5583800,2.4,3312,2.47
2021,1,8,"fri","경기도","부천시",17300500,2.49,9995,2.57
2021,1,8,"fri","경기도","평택시",7318400,2.55,3952,2.67
2021,1,8,"fri","경기도","동두천시",5222400,2.64,3032,2.79
2021,1,8,"fri","경기도","고양시",1116950,2.22,738,2.27
2021,1,8,"fri","경기도","과천시",195650,2.25,154,2.51
2021,1,8,"fri","경기도","구리시",22198300,3.11,6342,2.82
2021,1,8,"fri","경기도","남양주시",19615950,2.47,10595,2.55
2021,1,8,"fri","경기도","오산시",19122800,2.47,10594,2.59
2021,1,8,"fri","경기도","시흥시",13947550,2.47,7657,2.53
2021,1,8,"fri","경기도","군포시",4394050,2.4,2742,2.5
2021,1,8,"fri","경기도","의왕시",14777600,2.45,4482,2.75
2021,1,8,"fri","경기도","하남시",26052500,2.72,679,3.82
2021,1,8,"fri","경기도","용인시",80972000,2.45,46778,2.53
2021,1,8,"fri","경기도","파주시",19016950,2.53,11198,2.72
2021,1,8,"fri","경기도","이천시",11521100,2.57,5429,2.69
2021,1,8,"fri","경기도","화성시",69192345,2.44,35954,2.52
2021,1,8,"fri","경기도","양주시",15227750,2.66,8759,2.73
2021,1,8,"fri","경기도","포천시",4502550,2.41,2613,2.55
2021,1,8,"fri","경기도","여주시",3887400,2.7,1764,2.72
2021,1,9,"sat","경기도","수원시장안구",20887500,2.94,11632,2.87
2021,1,9,"sat","경기도","수원시권선구",32493300,3.05,17956,2.99
2021,1,9,"sat","경기도","수원시팔달구",10252500,3.09,6027,3.04
2021,1,9,"sat","경기도","수원시영통구",42795450,3.01,23887,3.03
2021,1,9,"sat","경기도","성남시중원구",264950,2.8,187,3.04
2021,1,9,"sat","경기도","성남시분당구",364900,2.79,234,2.78
2021,1,9,"sat","경기도","의정부시",9032400,3.2,4911,3.08
2021,1,9,"sat","경기도","안양시",7346300,3.15,4012,3
2021,1,9,"sat","경기도","부천시",21555900,3.1,11757,3.02
2021,1,9,"sat","경기도","평택시",9351450,3.26,4583,3.1
2021,1,9,"sat","경기도","동두천시",6216750,3.15,3444,3.16
2021,1,9,"sat","경기도","고양시",1445150,2.88,900,2.77
2021,1,9,"sat","경기도","과천시",348700,4.02,221,3.6
2021,1,9,"sat","경기도","구리시",17227300,2.41,6464,2.87
2021,1,9,"sat","경기도","남양주시",23438350,2.95,11939,2.87
2021,1,9,"sat","경기도","오산시",22616290,2.92,11818,2.88
2021,1,9,"sat","경기도","시흥시",17830750,3.15,9354,3.09
2021,1,9,"sat","경기도","군포시",5387500,2.94,3155,2.87
2021,1,9,"sat","경기도","의왕시",12854200,2.13,4993,3.07
2021,1,9,"sat","경기도","하남시",19966000,2.08,494,2.78
2021,1,9,"sat","경기도","용인시",101374950,3.07,54754,2.96
2021,1,9,"sat","경기도","파주시",22600650,3.01,12164,2.95
2021,1,9,"sat","경기도","이천시",14080250,3.15,6285,3.11
2021,1,9,"sat","경기도","화성시",86607973,3.05,42722,2.99
2021,1,9,"sat","경기도","양주시",18352350,3.21,10021,3.13
2021,1,9,"sat","경기도","포천시",5990550,3.21,3226,3.14
2021,1,9,"sat","경기도","여주시",4770350,3.31,2121,3.27
2021,1,10,"sun","경기도","수원시장안구",30637250,4.32,16174,3.99
2021,1,10,"sun","경기도","수원시권선구",46672500,4.39,24443,4.08
2021,1,10,"sun","경기도","수원시팔달구",13320800,4.01,7203,3.64
2021,1,10,"sun","경기도","수원시영통구",54782800,3.86,29115,3.69
2021,1,10,"sun","경기도","성남시중원구",352150,3.72,201,3.27
2021,1,10,"sun","경기도","성남시분당구",379050,2.9,221,2.63
2021,1,10,"sun","경기도","의정부시",12503050,4.43,6692,4.2
2021,1,10,"sun","경기도","안양시",11445000,4.91,6192,4.63
2021,1,10,"sun","경기도","부천시",29236000,4.2,15172,3.9
2021,1,10,"sun","경기도","평택시",12411200,4.33,5925,4.01
2021,1,10,"sun","경기도","동두천시",8154550,4.13,4219,3.88
2021,1,10,"sun","경기도","고양시",1598750,3.18,951,2.93
2021,1,10,"sun","경기도","과천시",339850,3.92,239,3.89
2021,1,10,"sun","경기도","구리시",14389350,2.02,8188,3.64
2021,1,10,"sun","경기도","남양주시",35824200,4.51,17625,4.24
2021,1,10,"sun","경기도","오산시",33602610,4.34,16673,4.07
2021,1,10,"sun","경기도","시흥시",25081150,4.43,12700,4.19
2021,1,10,"sun","경기도","군포시",7255350,3.96,3973,3.62
2021,1,10,"sun","경기도","의왕시",10794200,1.79,6139,3.77
2021,1,10,"sun","경기도","하남시",25322500,2.64,499,2.81
2021,1,10,"sun","경기도","용인시",136001800,4.12,71166,3.85
2021,1,10,"sun","경기도","파주시",29252950,3.89,14929,3.62
2021,1,10,"sun","경기도","이천시",19256700,4.3,8161,4.04
2021,1,10,"sun","경기도","화성시",131592201,4.63,62377,4.37
2021,1,10,"sun","경기도","양주시",23804450,4.16,12387,3.86
2021,1,10,"sun","경기도","포천시",7523650,4.03,3904,3.81
2021,1,10,"sun","경기도","여주시",5975000,4.15,2556,3.95
2021,1,11,"mon","경기도","수원시장안구",22121000,3.12,12279,3.03
2021,1,11,"mon","경기도","수원시권선구",33371350,3.14,18187,3.03
2021,1,11,"mon","경기도","수원시팔달구",11097000,3.34,6428,3.25
2021,1,11,"mon","경기도","수원시영통구",46947550,3.31,26088,3.3
2021,1,11,"mon","경기도","성남시중원구",297750,3.14,189,3.07
2021,1,11,"mon","경기도","성남시분당구",396500,3.04,250,2.97
2021,1,11,"mon","경기도","의정부시",8864250,3.14,4909,3.08
2021,1,11,"mon","경기도","안양시",6370100,2.73,3577,2.67
2021,1,11,"mon","경기도","부천시",23439200,3.37,12682,3.26
2021,1,11,"mon","경기도","평택시",9287750,3.24,4617,3.12
